order_id,time_to_deliver_days,diff_estimated_delivery_days
b3fb87dd-5ffb-5835-1fd4-0c4f9fe03cdf,5,-17
690199d6-a2c5-1ff5-7c6b-392d7680cbfd,59,33
56ecd129-e928-3080-044e-40f77065b350,14,-6
3b881091-c6fc-2687-191b-01c705287c13,9,-12
86f408a9-212a-ebbc-ddb4-1c1e8c65ebe0,5,-8
1cb6cfd9-e630-6cfe-6070-17391834999a,25,-34
6c295372-4cd3-0669-e1b9-04e179a2346f,23,-10
567653c4-6861-b545-19b6-f4cdee500f0a,9,-14
7b58fca3-faf0-9217-a36d-5febee5739a5,39,15
f30607da-ae66-8435-52e0-0843c6de88ef,50,16
4207ad8e-0e4e-4070-f271-c930d25f72d7,14,-8
4f7ce3ef-e568-a5e5-7290-a9fa3e45b1f5,41,15
3440f090-efa1-949b-c4e9-ebd0b89b2b6c,14,-27
b34523b3-a1e3-a1ad-8569-85080738c879,15,-1
550a019d-2559-0b5b-3b6d-31c0fd3edbbb,8,-24
0d096173-9536-4c88-c4ad-7c457b439314,16,-21
e5a7c745-f93c-b381-d780-42cdef65b05b,5,-13
f112b9fc-8967-a675-670b-edf5a2bc6b2b,21,-14
580c882a-5805-c785-46ea-65ec6d3690e4,29,4
8adafb34-66da-a539-5694-d3a906ff9d40,20,-37
66cf92fc-3ec9-4fba-fc4e-dd77e0814818,12,-30
e54613f3-313c-396f-77d8-280b9121ea2e,17,-15
eb270c4c-bf36-7196-1f38-83e8b888571b,16,-17
a87f63f1-6c37-c383-775f-476c6f22b635,16,-21
dc05a07c-0cc7-0e26-e10e-274313034ad3,10,-9
ec3d63b9-1b19-bedc-be45-3ea0df14dd50,4,-11
d4922aff-dd87-d3e4-2657-243354c7acd1,5,-24
6e09e14c-bfbf-4621-5f17-805edfb79aae,12,-12
f847298c-3beb-5529-89d3-1c5f673da6fc,19,-1
b1b5b604-a5e2-07c7-6477-9ffb50527018,14,-17
c3fd670b-0359-9718-8952-18d479f660b6,14,-14
a57a5bbb-57b1-5b49-050b-c6a58a2f240e,6,-9
267e5fff-0e80-197e-6553-c5596ed81dbd,6,-4
5a630e3d-4aeb-6fca-8640-4481eb19cfe7,13,-13
dcb4a1d2-1593-a108-db61-f12a4b3d61db,6,-24
3b14820d-642e-a72e-95df-3289b6539c1c,10,-11
32e4fa9b-b468-8843-09b5-8b9348de70c3,3,-16
813f8916-cd12-b887-b0fa-271f3263a4d3,26,-1
4df92d82-d79c-3b52-c713-8679fa9b07fc,3,-10
27f9fff9-f142-3658-9804-b62bce39f526,12,-14
142ac535-7e54-1e58-81d2-6fc5eb5f3754,9,-6
f833a026-0cb9-8fa6-15a5-17d4e4a8cdf3,7,-26
9d48a2df-ef2e-0cb6-155f-816b9bf8489c,7,-18
9dc8d1a6-f16f-1b89-874c-29c9d8d30447,12,-13
d83706c2-9baf-36ee-df5e-8adfb0da304e,14,-16
9472d3c8-a0ad-463c-bfc8-9897334431da,31,9
e8118801-20e8-0236-7a37-c73fdbc0a7a2,18,-19
d4ab8a26-4235-be36-f72a-07621046d082,11,-30
b417d44c-131f-e647-0b32-26c7b59f6a8f,7,-24
f049e191-34a9-5d09-c806-851a5ea1872e,13,-12
e5d48f5d-3719-ee19-0629-a850e362dc57,8,-9
40740843-3ee2-a9ed-7798-4aa5a06e2b2e,5,-22
a0411a18-11cf-1c3c-1312-372cb0495c6f,6,-4
0fc34e56-6d32-7332-5c40-4c113f4a8b2a,29,4
50c71607-b83f-5edc-9a65-e7c7d9910b1a,7,-17
3c3fa886-9e14-2a24-0f57-aef59c095f6c,11,-8
5b96fa27-8c2b-3c1e-29c1-90ef1b651d08,16,-13
b3206cf6-4b7c-d148-0a6c-6f9912b20666,6,-10
33209e0f-87b2-ed54-3a08-76812c9c5c40,2,-14
ea337f88-a8c5-cab4-e99d-a87460f1b99e,11,-11
c82430e4-a84f-03b6-7cc2-a82fecd873f0,18,-8
c3664571-c21d-82f7-d8ad-a5770af419f9,14,-4
ad7ddb00-9f1b-cd6c-40cb-1106471c292c,6,-13
a865adb8-bec2-475e-30e8-35eaf1b9e7d6,8,-21
ac858087-94ef-111b-4689-bbdb5ea7f2c9,14,-16
9d513821-c047-7231-fc7c-1bfd684d13d8,29,4
39a0eaa2-a980-c810-beaf-68d76e52fa96,7,-9
cf3d593f-97ce-4a58-adbd-6b488579fa36,3,-8
8ca57f2b-32c0-0588-cab2-43b2115441f5,12,-12
65d7e962-5cc2-11f6-4119-1203e231ac24,11,-13
ad2b0f4f-d912-cd3c-834e-5976c46b75b7,6,-13
c432ba5b-3bb8-3966-c1b6-6696c395a2fb,4,-21
62fe29a5-3926-ef67-e73c-4b5f3e1ba6f3,8,-15
769cad60-df1d-40dc-cfd5-ec163be24654,22,-15
48a928c5-53c2-7685-2b35-ce90fedfeee2,21,-11
40ef667b-4259-d5f5-21a0-fd1a093d0415,2,-7
7f97f025-c45c-ac92-2275-120fdee4e062,10,-13
00125cb6-92d0-4887-8098-06618a2a145f,15,-13
eba75422-c6a2-414d-3cd8-289123e64200,8,-17
626e4ba4-ac66-3dad-b68a-6fe4b0d7b8d4,19,-9
3ec2c982-a949-7e2a-a32d-a12b18ce7266,14,-7
98e54ac2-4cb2-41c3-6630-7ed88ae84902,25,-6
18d686f1-bb12-7018-2c64-6fe337459d79,24,4
93b82c63-5931-ca55-e5d2-0e0d095507ce,12,-1
c5e754f7-7f6f-1273-71e9-29ccb707fce3,13,-21
0f8532e6-a9c1-e86b-215f-da5c13f37fad,16,-5
4fe2fd55-09bc-a02c-bd39-aa5b3eeb2a8f,3,-1
46c22ce0-4889-91c7-9893-3effd2b57574,14,-11
cd864dff-f08d-b3d7-3975-0d749ec053b3,7,-22
b65067f5-a1e9-e4ae-a30d-ae0dc505119b,3,-7
31426d29-2a5d-3431-5a18-ac11d6eef7eb,4,-19
eafef0e6-c44f-1215-3156-9a69a318c3b3,41,13
1f6405ca-a14a-2deb-b885-94b0471ed340,10,-31
2ed75ffb-f396-fcdc-6341-f17d1a16ef5d,2,-15
c0e59bb7-4c6b-71db-d39b-3073120e957d,5,-7
64a9f2b4-87f6-6506-d463-ca18152280e8,6,-25
e5e6a20a-4c3f-be6e-e280-c01f8fe279cc,9,-1
6d46f8b7-f485-ad93-146f-9880682d4eb2,9,-10
011b142c-9e08-2a5c-1d10-e0a88cd9c8e8,22,-2
cd0019d8-419b-8210-9ff2-69d8b4e18791,17,-4
fa859e78-da06-8661-b096-bfb4466ded18,10,-30
7753606f-b1d0-0678-48f8-a1a7ae5abefa,21,7
3606d012-6c19-d419-7f83-5572f5162c20,28,2
4d2d8a42-2421-5f68-0cc5-221011347401,35,3
87386e24-85df-1ab6-1a6d-060a092e4d6f,13,-14
91bcade2-2885-9745-9e1d-bce52d6d0ef9,36,7
df8e5e99-4bcc-820f-cf40-3f9a875201e6,5,-11
3480c673-3692-db08-95d7-f240dc18d9d6,4,-6
b028c30d-c8af-213a-e4c2-6a64446211db,7,-6
7845a249-2ab1-b4f2-cf3d-56c7b8da1446,5,-17
b3ceb7d2-c666-51bd-0f65-31ffba8745fb,12,-13
c4cffa37-5b75-4170-e982-3a1fe9ac75bb,6,-6
d44b7542-60de-f6c9-4daa-9e661e530044,14,-7
f9fe35b6-ddb4-b18f-aa9a-9a683e20eaea,7,-34
d52140be-e663-636a-a4f6-057e50bc06a3,46,20
cfa4fa27-b417-971e-86d8-127cb688712f,13,7
3ad68235-680d-b3c8-a491-e0362402fd96,6,-9
df6e64a3-be9c-cea4-8c3b-fe8e096e8749,16,-7
bcdbb3b2-43d4-e882-503b-919785e2343f,7,-16
3acf8c12-de0c-5a31-ce57-671e97cb48a1,5,-18
112f6cd3-047e-7f15-8607-233e26206398,9,-14
598cd40a-798a-a27c-ded0-50fe918ffbe7,6,-7
ac244956-f757-aeeb-7624-2334254bf9a5,13,-20
4c460fdf-49b5-1727-0b62-58ba2d3c1ef9,2,-13
11804550-6e1c-1dda-0601-71af43fe11b4,34,7
18bf0362-04ce-a32b-152a-8e2a2f2bab40,7,-28
ec075559-43e0-4d75-7937-a8bea3a75ed7,11,-11
825c221a-4e98-1f27-8e9c-5ec6ead83a3f,11,-9
371f13dd-168c-e30a-881e-0db8cf3929fb,17,-15
6699d7eb-202a-80ad-0dd0-24134fe5ed60,9,-26
c046779e-1ef1-4c11-e325-b9b9a46d610d,4,-12
4b81496f-1e0f-d587-a739-4ba1e1b8aebb,10,-9
b3e2b819-32a8-bc32-dfff-d128937c3c5e,6,-8
62fcfe5d-a582-96df-ace2-00da2e196fcd,13,-11
ac712630-52ac-ddd3-b203-1b5937f8fc30,10,-11
9db49839-ad32-5c2b-f430-3df727694be2,20,-13
390d4039-e108-e33c-6a93-031f5f3f9e0d,10,-8
b8bfafcb-e46d-eea4-900f-eeffb2d6afaf,13,-13
16e38caa-92e3-42c7-780f-68832f832d4d,17,-14
6d710101-fb9f-067d-d538-5ea1b6021946,13,-28
d5af7f6e-2db2-c527-fe19-decfc2d37a83,4,-21
49e19ca0-7e42-bde0-8630-a08e50ad980e,15,-20
ed3b269b-4bad-af01-2605-0c9d4f7b854c,11,-4
6ac88228-4d5f-cde1-1396-2e178ba0edbb,13,-20
5e0311cb-517d-3428-51ca-3b346cd4c5ab,17,-20
4efb9f3d-8ba5-7d35-f9f8-84744e757265,4,-18
f4b76dbf-e0f9-1121-7da5-adaa458f5b5b,11,-15
3783e0b4-f1ef-0985-e0d9-aca4629f756b,4,-15
1b5bd107-0a78-57f3-0e08-56e204f30f25,24,-4
4d315c56-f2d8-d8d2-7bf1-a1365d41c923,25,-11
68a001ba-a8db-d45b-a509-6b470f57a498,11,-14
bb90b026-37da-a6d6-ea96-8529eed50699,13,-24
186d50e8-2bb6-0fc5-47f3-dbf7aa6f6f8a,8,-1
2042abee-fae6-8e63-a8aa-30edd4b0eb48,4,-21
f9c8a277-1f66-3e15-460a-e6ba93205354,6,-20
b2ce8664-0870-9e3b-a155-f339e97b8405,12,-27
2e1b28b5-5908-e990-4e59-370fa0ecbb8e,20,-15
a98012aa-8c69-7f2b-cff9-f8c2183e0f2b,5,-14
302e2701-2670-f8e2-db44-18e6c619f54c,11,-16
f3d418a0-887d-bfd5-bd41-c788c87ac28b,23,-10
31b157fa-9491-8007-10e3-feeb482ccee9,2,-15
315ab79b-5d15-b5e9-304d-729579d36a42,5,-14
9f2da077-d2d1-eb6e-8abc-acef8776e941,16,-9
b92fa055-c4f0-04d4-ae52-eccce4efbe5f,11,-9
d396adb7-e51c-a1bc-b4a8-4cb786fee813,29,-3
f3381b1e-6c37-c70f-2b3c-9d211b166412,10,-13
b9afddbd-cfad-c9a8-7b41-a83271c3e888,8,-11
bc024a50-e4e6-ff52-12d0-febb0f4b4a37,22,-9
4630b9ea-86d4-73a9-36d6-dd589cee8b22,6,-16
0e31f844-aae1-0fe7-dc23-69bc0340bf21,6,-14
98cc17e5-6c36-7cbb-e628-aca0bbf9f08e,16,-16
21fc1ff2-a7ed-8b2e-c6ff-62ac18d7a1b7,18,-4
ea12bd9e-e4b9-a167-ce28-7004482769e1,5,-14
7958d9e7-f308-3099-7805-39e0054d0c54,6,-6
4cd9478b-63ed-acb6-31dc-f780b036b157,7,-23
ba863950-726d-d067-d21b-2262ab48df78,5,-14
9f035a41-26d6-f9cf-4344-7e9b8eb6abae,28,-1
c514dba8-d0ed-614c-6a39-7d2f0f3fe202,7,-13
b7ed5b35-7d48-b6c8-f588-c5cf0d7ddf5d,38,15
05ae7d6b-d78e-2a61-f4c0-076a9d690aa8,5,-7
d9a79759-e192-eeea-9d52-27b706bb6155,6,-20
1a08b06c-b8b9-b557-453b-70b83fdc69cb,12,-12
c3716204-ec5b-c2bc-5593-bee858279148,6,-14
f86b24a4-5dc3-4d1b-7fcd-eb817bf503da,22,-2
bac5dc94-cc5d-bf08-10f1-919c2aac13cd,5,-15
01835ef4-1c5a-c66d-d9ec-6084fa1d0533,12,-9
26e7beff-0239-dc6e-d3a8-f2bb5972911c,7,-16
e995d128-a5a5-bd59-d704-a736c4a75fd5,11,-7
d92d62ea-dcca-8fd6-509c-4d0afad5b2c2,3,-5
22bd6688-1098-8f93-e2c3-35459e72a312,2,-18
9a886ac4-2ca6-eb55-71fb-dd1bdd8be02e,5,-18
0ab63e30-7694-f40a-88a0-ecd358c0939d,10,-14
f8ebe0a4-3498-e8d6-89af-bbfec4b3eaba,13,-15
d2741de3-3766-6d1b-b019-13f415e6643f,14,-17
f29d0fd6-d4e6-d5ce-550e-0b2f9335116c,23,-4
d3068056-8af2-e9f0-aeba-3420292df26d,36,13
2d8f8f85-abcc-ae68-275f-423d878f2b7e,24,-12
cfd355e6-233b-9854-f7de-cc72472f9c3e,11,-20
fc667982-45e4-d173-bcc7-eb36eb72a278,11,-21
1a7ee019-92a6-9255-a005-e9db8a96d898,19,-4
6ffdb56d-f837-1777-0ba1-d34001f4686a,14,-3
d0d82810-5d7a-6106-d4b6-cfd55607c278,2,-7
d0d85933-667e-8a90-939c-a37947942b62,8,-11
41de3b8b-bb80-e2cc-80c8-d446a752d2fb,8,-8
be82da06-0fda-4b85-c7fe-6ea6512f67e8,13,-10
14676aeb-eb15-1a1f-a4f2-0e8fc3544621,21,-3
2f4545bd-a1b1-c794-a9a3-5a3fbe4257ba,20,0
e6c3435a-ca88-a50c-893f-06b6b13e9242,7,-14
5f69f6bf-68dc-e110-479a-a0bb515b47c8,4,-12
cafc9b2f-7d35-ec42-bdb7-4347cc6e8a70,75,47
2978901a-ccab-f6ee-f427-11d8133a62f1,5,-9
fb4c6995-5938-6e0b-6b97-0181177d99bd,8,-15
a2ea081c-06c1-2c25-c068-089e4985745a,21,-13
7fd4d653-725c-9338-a9c3-eae892dbf616,9,-11
0bb0dd89-956c-c5f4-4ff5-56c2189e7160,13,-9
e2676f5f-513b-f595-fcbd-506999db7c26,12,-1
3c9a3ff1-e41c-b58b-b8a2-4ae6f6eea080,5,-12
a4b79dbc-2ad1-b141-dcc0-0a17f2450a11,15,-13
376a342d-70fa-a7a7-33b8-71acc701def8,40,15
acbe07f2-2f29-ad7e-5a78-f30008cc6ec7,11,-6
07fbc4f4-33fc-8754-c492-bc6dfb0b1c52,20,-2
16cb3a72-f04e-248a-1244-b076ce0d9bb7,27,-16
6f36c999-f8ef-8d1a-3a99-9079a5b637aa,27,1
cc66dee6-fbc1-8bb7-9903-c3a2cc14ff52,8,-17
f15ee2f3-7da0-500e-278e-c213c201edf3,7,-13
14d68c5b-215a-3195-0340-dc9cb3f73efe,8,-16
b6a50dc1-cfeb-4ad7-219d-3577ab9a2454,14,-11
446e20f8-5f1b-9cf5-5237-6d6f31c983b2,11,-9
6ccac061-be47-2c84-db51-4aca9acd26e0,3,-14
4a5cc9b4-e332-e03d-76bf-553a7f2fa5d3,19,-13
555e4d40-fb6b-eea8-66d4-6eb6a5a01b41,2,-15
191a0013-ee3e-c32e-27da-5f85cf028081,7,-13
1b00c4d8-0c81-cdbc-3648-7c96c6e92f07,9,-10
eb1873ec-4d6a-2af1-c062-6a7d08bd9c09,8,-14
38971812-f1db-9e4a-3088-5e5574dcbe53,4,-26
ee3fad68-d0f5-6d60-e91a-2363ec879e44,6,-8
cf771efc-b04c-578f-9d36-19f2632d8333,12,-19
d3c64cf5-5752-f782-1e85-e7ea9b9b3f30,13,-11
3d34d8e3-ea34-d736-17a7-5deea86ced48,19,-3
de81104d-0d1d-1a5d-4dd0-9e89a7ea4cd1,11,-20
2d9ea2ef-a410-b1ef-d6bb-d47d126819b6,9,-12
9f2ff91a-3b8c-4c34-b784-7c9c68971cfd,4,-2
498a0b00-b1c5-1a95-e61b-aebf6379d76b,18,-13
db115077-a7bd-949a-5159-22eb40aea6c3,8,-14
794f771a-39b2-4c7c-47aa-9eb198f066ed,9,-10
75d4b0b7-1e66-d09b-6070-bd54c61e20fd,4,-8
2cb41447-9754-a8e1-ed07-eed0ccfc0778,15,-28
b5e23127-e5bc-1619-06c1-d23be69f7e16,11,-10
afe207b8-7951-79c5-b29b-c4c2f0052178,8,-21
ac2b7c52-2d81-1acb-a0aa-270ed3e112e4,8,-47
1b99333d-39cf-95f4-8be3-864b2e1e88b3,5,-8
633dfa0c-56ae-5c0c-7f2e-90620ad55b2f,14,-25
8a0b2bc5-c7a1-c524-635f-4de8bae9dffe,58,29
fa4c0ad4-8437-4bf0-485f-99f6a57255a5,6,-21
54bc2449-fbe0-368b-7447-0e4280fe494e,12,-12
1f7ef4e3-7ca1-0d4e-d60f-43c7cf81e181,25,-8
d5211af2-4819-d319-c02a-285e7bb51750,6,-27
db6a3a98-e587-a2b7-5215-bf8f467d43ec,27,-5
477ee3f2-1cb7-374e-cfa1-2433c30f53f5,5,-22
15d086bb-bae9-b9e4-b50c-916c919479ed,13,-12
0daf1f0e-67b5-34ad-873b-a61c5d6ad7d3,14,-6
234c056c-5061-9f48-da64-f731c48242b4,18,9
62a56f9b-fe98-de42-bcdb-e6cc57284dfb,10,-6
a11ebb9e-9f1a-018e-ea99-fe7105f2d897,16,-10
bb2dfe60-31f3-5f7a-bc9a-3c7dad5e4467,8,-17
4dcc0148-1b7a-b4f5-f37c-8eb4c4c67841,9,-20
4380bb6c-7d83-7592-6bbe-a2c8b514dc8c,16,-7
169f6274-660e-5284-84fd-239aa7d27097,7,-6
bfafa269-a969-ef03-e5db-5dc7d7a72471,5,-14
a4163ebf-f79f-f34a-631c-57d5350215ae,12,-16
7b2f3756-c235-e93b-2ad6-330c54805401,28,6
a890088d-f39d-4c06-2a07-081527034784,5,-9
476984a3-0a69-2907-7bed-abbefc98ce38,6,-23
48b7d845-07eb-5260-8a00-7fde9d641daa,4,-6
d0e9849d-e800-fdb4-cb3b-5e6d42c6b367,26,-9
7d1ac7d6-5c6b-5d59-a9ac-241fa41da57d,13,-34
4dadcd5f-9e68-2c17-fdc6-dded70c048e0,12,-12
8ad3f1d0-f969-92e4-3566-c4c82c9f6c58,28,11
cdbe9064-3812-5d1d-5bf8-8bb289f8ed61,4,-3
1107e64e-1795-b6cf-551a-7044612e8bd8,23,-3
e9280658-289b-5c52-15dc-c3b7183c0541,10,-13
ca290a06-ee09-45b9-56f7-9c93b5191633,16,-15
50fe82ce-9775-2009-4518-dd8618d7331a,4,-14
443a73a2-2cd4-e007-8a47-c275b358b786,22,-1
d3ca7b82-c922-817b-06e5-ca21165c5ea2,1,-12
962debbd-5f68-2617-761d-e8b0f7789bc5,8,-17
d8e2d2a2-6010-eb73-2a91-d8b6952e2c9e,26,-1
f6f6a68d-78c7-dd4b-319f-6df3c846094b,14,-25
9d047c83-463a-30fc-c3f2-b361d9a33d2f,20,-8
0d5cbb8e-4c1c-7a7f-c268-99126197a6b9,8,-13
c1f0e475-378c-6500-b590-7a2134bda1da,8,-15
80d36d94-a5ac-668f-d047-9b5e848207c9,13,-22
e91398c9-9556-f851-9e11-6e6ca4f774e1,16,-4
7d219bd2-feeb-13ad-311a-00db33c06a3c,4,-9
c9c52a84-9ead-8fc8-b85d-828ae740ec78,11,-13
76a1ee4e-e17e-a3b7-7f3c-483c0a73e9c1,18,-14
3ec275bc-0121-62de-739c-7ab6dcf11677,5,-7
3c333445-207b-077f-35c9-e81a7e7c7273,12,-6
682fba8f-9ac0-c164-d162-ff702d6bcc23,23,-8
e897d96a-df4d-a168-05cd-6faf2913ce48,13,-14
1a4cc55b-483d-875e-3b8b-bd64a1b31bba,27,0
58b19835-7d2b-6804-4f88-5a370a585ff3,25,2
4190ab61-a7fc-ed69-f3ee-84d1da1120cc,54,20
0d13e311-818a-800d-01cd-46fb35dd3c27,20,-23
a06c43ed-81f5-c604-2874-61f4d21949ce,30,6
f3c916d2-20c6-7cd4-93a0-9b5bb17bfc23,5,-14
ccd7d6d2-3c5d-29de-6367-dd5332aab16d,2,-12
919a6151-4935-4b4e-074e-ff65adaeae81,19,-15
49e76d6a-1b1f-9ff4-d04f-85b2304ad378,5,-19
ed24759a-0ae9-6582-e88f-dca0c0997d22,30,0
27a78fdb-e7b9-15a0-596a-f3a5803a41cb,3,-11
d118d545-5169-47d2-d82f-da28e9d631af,9,-11
f343624e-ab41-9250-ad81-f1ce6be22c93,10,-11
1d5b194c-01e7-62aa-59a4-7ae8dca7199f,9,-9
f98ae4bb-fd1a-32ea-2104-c8cf1f64dabf,30,0
7209ce21-354c-ff1e-1957-b42ea0a76cd1,7,-8
0132451f-29a1-0b66-a5cf-1bacc85f9afe,9,-20
f9f15e02-ed74-cf8a-21b8-266a55498942,36,4
d445a6e2-77ea-a629-00bc-18d453d96d76,11,-23
e55e8c9f-6f33-a856-2db1-430444f22092,12,-16
bd5c9d50-6fee-7419-ee3c-669d0123a067,4,-15
1f69e487-0ffb-8313-df2f-ef3df0af2718,8,-8
a236ae70-310b-6040-3c3a-dac81f96d5e6,21,0
673426de-edf1-1336-9fd0-f139e97ed084,18,-17
64ea4c51-ad12-0322-9ba0-11693f35da54,32,8
fbbd2907-c49e-21c3-c105-257b12772380,8,-10
47cdb12c-af20-6709-8633-bc9a0d3679f7,4,-18
aa2e8155-9d88-cca1-6ac1-22e7627078c8,39,3
c0e6116a-3c6c-2d73-2ec1-b43bb7b5f307,5,-8
fe91d55e-a129-eb6d-5a2d-5fc82bcacbd0,8,-14
a33e52fb-f9a2-0b22-6a58-8f30d9aab612,20,-9
fdbd371c-335e-cb94-ccb8-a65c37d8ebba,16,-5
c788aeed-f593-229d-4ee8-4e790c2e5483,15,-15
c4d5588c-1ee3-6814-fc30-2422334e67f5,10,-15
dd6d0f11-a9c3-d2ab-dc91-e95b9598b332,41,-8
61e7365a-d2e2-ce5a-3dbf-650586623b7f,6,-9
18905a86-55f8-255b-f50d-2eeadce2641e,13,-19
4ef04edb-491b-8cc2-3eab-e782ced6715c,12,-14
af500adf-58ab-55b8-bdd2-7be8cf81aeba,17,-21
ca0400de-c2c2-9234-0c37-3e63b1c2c597,22,-2
965c963c-874e-edc4-7cd2-61cbe057121b,11,-19
305b0101-ce8f-8fd2-d7b3-2f7480340018,16,-9
c5d58ec8-e7e7-184d-9a9d-42b75ffa002d,8,-24
911fba38-2ab7-24c8-47ae-5577e47949d4,24,-17
ee43d4bf-4491-386f-a483-7c502b9c3f4e,13,-18
06bafdd8-b6d0-b5be-fb44-337a7674a1ec,11,-13
492bed00-7520-827c-bed5-1959e4ce4385,17,-27
df82ea7c-a7f0-f799-161e-0fd92c3ab96a,5,-30
bd3f8b3f-4ff1-469c-0709-218f7fde9fe8,16,2
b23b43e1-9386-862a-7c0a-aa27c80e782f,5,-9
5f674c43-ef69-fe05-2df3-4f1519f7bc12,14,-5
d965c844-27fa-1d6d-aad2-37adfbf75554,14,-14
7d7b903b-bd7d-3b76-2ad6-0115c30185f2,7,-11
0197cb26-5e2c-84b9-f89d-fd784095d2f6,7,-33
103355b1-bc5b-6350-8c20-e2b7eeb58961,8,-25
6be749c0-e984-1432-42fa-a174d084889f,10,-7
d2b9580c-3848-5b5a-a4eb-815c689c3164,8,-14
90855e99-e15f-a22a-ff68-cdb4323b27c9,8,-13
f3c95cc4-d707-4e5b-709a-c1a9c10dea1c,8,-17
802ee584-365e-d44c-00f4-207fb17ae67b,5,-12
75d1b089-800a-77f3-c4b6-53e297632423,7,-15
c761a8b7-4f1e-876b-c5ef-c4186f720e27,8,-34
6d60cc49-5dfb-5a58-51f5-6f188c4e4059,22,-5
746347ec-c5cc-9cb8-8a34-6545608fb635,8,-12
6051e6d3-da9a-50b7-325c-be9c81025062,2,-14
f9ca536e-1ef8-97f1-53c1-83d72ba141bb,14,-7
99fe1f54-d976-30a4-0c54-9779ea00e8c9,15,-8
03f83b59-e7c7-3556-4746-2745b18119f1,24,-2
88c588c1-16fd-06fb-8e48-dd83af88ec4a,33,10
cf1bc456-a0d5-c63b-b6c9-4d3b8b2c56e7,13,-7
4f38a875-c972-c480-3a79-2f62b999b4cd,10,-21
3bbbeac5-5063-ea85-4a8b-5d32a2cbf8b0,7,-17
1d767ef1-3195-f2cb-3337-b6b077e1f752,7,-21
46f3c70e-c2c3-e58a-0c12-6aeb5d10d9b9,14,-16
7ab9c55c-59ea-eea5-79d0-47e2d8aaed81,10,-43
20a6605d-8265-ca35-7d15-eaf4f6710f63,9,-14
8e96f3e6-633f-7601-ec50-f3a904c3a3a2,9,-2
d8917c68-4fbf-577c-a5d7-6423b29f29da,5,-19
6a3cdd77-62df-e7bf-a407-496303097855,23,-4
f3121139-15f8-f85b-447c-bbb41a3bda73,6,-14
95d9d297-9d40-161b-e872-92ff88563cba,9,-10
263ba123-90d0-fbce-329d-d16da8cd20f8,2,-11
a9b151f0-c047-1d9b-2534-fa73c9c0e123,7,-21
ddb0d201-c7d2-c8ce-0e96-6d98128d16e9,4,-13
14463904-85bf-a8ea-593d-bd273d725218,7,-15
eea0eb69-4d4e-b8ff-a2ed-9279f4c348e5,6,-21
b323a1bf-3949-211f-3d9f-bc43772534e6,33,10
93483f56-0d46-ab6f-b3fb-f571c59d78dd,25,-8
f644267f-332f-bcb9-fe14-3fbb7478441c,41,16
351126ee-473c-5159-2cb5-91efea295181,7,-39
3d4359c9-a803-1f63-2995-e7923608dd4d,4,-6
6c12feac-9a30-8e13-82d9-b19cca7f20b2,5,-16
cc06813c-8d99-0963-3f39-0ed9b5df999f,33,8
9a40a61b-2f04-271f-655c-7423a3fb82a7,13,-7
14986dd5-b5dc-6b42-03bd-a6666311e4d0,3,-23
338d3965-6f66-d84f-df7b-2d9b578121bf,22,-4
a0279194-7109-7ed7-20c0-4340e1495e1c,24,-8
db2351cb-5d7d-bd5c-45ac-607d32f2cb9b,4,-21
a678d97a-a95d-0393-384c-211a82455e50,10,-4
7ce20b22-753c-cc86-fdb3-b6f7efefcc75,6,-15
f083654d-fd0f-9ad9-ae03-56bf7c68f246,13,-12
53239db7-4c78-3564-1f10-6ef90b3d0100,7,-6
7297f6bf-ea2a-33ef-176c-ff30f467aa41,31,7
98550543-62f4-87c4-f251-72bd0b8a44cf,7,-5
95bf775f-5db8-72ac-b7ac-9cf5cdbbc292,7,-10
563404de-47cd-c676-3e7e-ced487016b66,8,-14
bcdbca45-6c84-595f-3dad-fbef9eeeaf51,16,-15
2ba4074f-243f-2ec7-8961-779a7c89b1c3,9,-15
b2908d93-28eb-32bd-b9b7-ac1e197c05fe,18,-7
a69bb719-ee2c-8b4a-25bf-1a1a5f3ae686,1,-14
02610d88-ac34-3ed6-4988-d2706ce3ebfd,18,-12
00bdcdda-88e6-b029-77fc-6ce3d412c600,6,-36
b5ae10bf-67af-b6e1-4718-789096f22787,4,-6
f7fd9088-963e-e4f4-42fd-642219d80fb5,8,-16
bb2e64c3-040c-eb9b-7ca2-bfc602adca08,5,-8
39e9813f-11fb-c948-f71c-faf189976662,17,-5
895e066d-e007-2fad-df00-44db8e490353,13,-4
3dddd02c-c38f-baa0-a544-a1e928aee40e,15,-10
96f18241-3ae3-21e9-1ee9-1f3e422c6416,13,-8
eba18dfa-91e3-1cf7-48f9-f52b779f9ae8,6,-11
5f071a85-34fb-6805-fa6e-c902f04219e4,5,-23
a41753c6-a1d8-accb-8973-2e36243432d7,7,-17
d0a72f8b-cc1f-2045-167e-aa548647e77c,10,-20
1ac605c3-c8e2-ee53-279c-7b0bd52c6aec,29,9
a17fec30-c4ce-5a76-6ede-e3f4c7701c0f,12,-14
0917636d-789c-e3b3-eac3-7895935af5c2,12,-9
9c1becad-c6a0-c644-5eb0-2167b8d1bbff,10,-16
675bc8cd-15e6-b922-5582-b9161288670f,3,-7
9dc9f2ae-74e0-0665-6a33-12dd31e76b5f,9,-13
cfb361b2-049f-a0dd-eb6c-a3959fa0767d,2,-6
9370fc84-5feb-5045-4007-65a17c075cae,9,-19
b26eb89d-fb4e-2d97-0274-ef0c668fd43a,6,-19
